# Program:featureCounts v2.0.6; Command:"featureCounts" "-p" "--countReadPairs" "-a" "/home/dagsdags/pipelines/rnaseq/practice/data/refs/22.gtf" "-o" "/home/dagsdags/pipelines/rnaseq/practice/output/counts.txt" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam" "/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/HBR_3.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_1.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_2.bam	/home/dagsdags/pipelines/rnaseq/practice/data/bam/UHR_3.bam
ENSG00000131100.12	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	17592136;17592169;17592409;17592669;17594529;17594529;17594529;17594529;17594539;17598001;17598194;17598194;17598194;17598194;17600027;17600027;17600027;17600027;17600027;17600680;17601092;17601092;17601092;17601092;17612614;17612812;17612812;17612812;17612812;17612812;17612812;17612976;17613211;17613211;17613211;17613211;17613211;17613211;17613211;17619034;17619461;17619461;17619461;17619461;17619461;17619461;17619461;17628603;17628603;17628603;17628603;17628603;17628603	17592736;17592736;17592736;17592736;17594616;17594616;17595292;17594616;17594616;17598288;17598288;17598288;17598288;17598288;17600095;17600095;17600095;17600095;17600095;17601181;17601181;17601181;17601181;17601181;17612878;17612878;17612878;17612878;17612878;17612878;17612878;17613320;17613320;17613320;17613320;17613320;17613320;17613320;17613320;17619127;17619528;17619528;17619526;17619526;17619526;17619526;17619526;17628749;17628733;17628748;17628749;17628818;17628747	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3212	392	454	391	244	181	203
ENSG00000099968.17	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	17628855;17628916;17638102;17638102;17638584;17638584;17638584;17638584;17638584;17638584;17638584;17638590;17638741;17638757;17638772;17638811;17655662;17655662;17655662;17655662;17655662;17655662;17655662;17655662;17655662;17655662;17655662;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17683214;17688986;17688986;17688986;17688986;17688986;17688986;17688986;17688986;17689074;17692356;17695738;17696141;17696141;17696141;17696141;17696141;17696141;17696141;17696141;17702243;17702243;17702243;17702243;17702243;17702243;17702243;17702243;17702243;17702243;17702243;17706710;17726677;17726677;17726677;17726677;17726677;17726677;17726677;17726677;17726677;17726677;17726677;17726677	17628906;17629005;17638700;17638700;17638886;17638886;17638886;17638886;17638886;17638886;17638886;17638886;17638886;17638886;17638886;17638886;17655832;17655832;17655832;17655832;17655832;17655832;17655832;17655832;17655832;17655832;17655832;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17683321;17689142;17689142;17689142;17689142;17689142;17689142;17689142;17689142;17689142;17692395;17696210;17696210;17696210;17696210;17696210;17696210;17696209;17696210;17696210;17702386;17703733;17702386;17702363;17702386;17702386;17702386;17702386;17702386;17702386;17702428;17706825;17728699;17730622;17729140;17727670;17730855;17730855;17730855;17730855;17730855;17730855;17728721;17730855	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7662	212	284	264	244	166	200
ENSG00000015475.18	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	17734138;17734142;17734142;17734142;17734142;17734171;17734175;17735222;17735499;17735552;17735552;17735552;17738017;17738017;17738017;17738017;17738017;17738017;17738017;17738017;17738017;17738017;17738017;17738017;17738058;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739349;17739448;17740031;17740082;17743803;17743803;17743803;17743803;17743803;17743803;17743803;17743803;17743803;17743803;17750105;17750105;17750105;17750105;17750105;17750105;17750105;17750105;17773610;17773610;17774381;17774381;17774381;17774381;17774381;17774381;17774381;17774381;17774381;17774640;17774640;17774693	17735591;17735591;17735591;17735591;17735591;17735591;17735591;17735591;17735591;17735591;17735591;17735591;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17738229;17740176;17739488;17739488;17739488;17739488;17739488;17739488;17739488;17741194;17739488;17739488;17739488;17739488;17739488;17740176;17740176;17744013;17744013;17744013;17744013;17744013;17744013;17744013;17744013;17744013;17744013;17750174;17750174;17750174;17750174;17750174;17750174;17750174;17750174;17774016;17774042;17774492;17774489;17774412;17774412;17774495;17774495;17774495;17774495;17774495;17774665;17774665;17774770	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4446	70	85	84	112	76	109
ENSG00000264757.1	chr22	17764180	17764259	-	80	0	0	0	0	0	1
ENSG00000269220.1	chr22	17777322	17779481	+	2160	1	0	0	1	2	4
ENSG00000243156.7	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	17787649;17790540;17790837;17790946;17790998;17790998;17790998;17791202;17791202;17791202;17791202;17791264;17793729;17803554;17803811;17808844;17808844;17808844;17808844;17808844;17810703;17810703;17810703;17810703;17810703;17812507;17812507;17816690;17816690;17816690;17817311;17817311;17817311;17819022;17819036;17821427;17821427;17821427;17822030;17822030;17822030;17822947;17822947;17822947;17826454;17827644;17831854;17831854;17831854;17834328;17839592;17839951;17839951;17841675;17841822;17841822;17860163;17864615;17864899;17864899;17864899;17864899;17864899;17865924;17865924;17865924;17865924;17865924;17865924;17865924;17865924;17871837;17871837;17871837;17871837;17871837;17871837;17871837;17871837;17871930;17871934;17872747;17875211;17875447;17876408;17876408;17876408;17879346;17881205;17884275;17884275;17885878;17885878;17885878;17885878;17885878;17885878;17885878;17887170;17887170;17887170;17887170;17887170;17887170;17887170;17887323;17887323;17887323;17887323;17887323;17887323;17887323;17889034;17889034;17889034;17889034;17889034;17889034;17889034;17891485;17891485;17891485;17891485;17891485;17891485;17891485;17893808;17893808;17893808;17893808;17893808;17893808;17893808;17895284;17895284;17895284;17895284;17895284;17895284;17895284;17896246;17896246;17896246;17896246;17896246;17896246;17896724;17896724;17896724;17896724;17896724;17896724;17899448;17899448;17899448;17899448;17899448;17900842;17900842;17900842;17900842;17900842;17900842;17901878;17901878;17901878;17901878;17901878;17901878;17902631;17902631;17902631;17902631;17902631;17902631;17904632;17904632;17904632;17904632;17904632;17904632;17904728;17906549;17906549;17906549;17906549;17906549;17906549;17906549;18001089;18001393;18024281	17790916;17790916;17790916;17791071;17791071;17791071;17791071;17791301;17791667;17791301;17791301;17791301;17793794;17803861;17803861;17808937;17808937;17808937;17808937;17808937;17810736;17810813;17810813;17810813;17810813;17815669;17812557;17816784;17816784;17816784;17819129;17817489;17817425;17819129;17819129;17821509;17821509;17821509;17822170;17822170;17822170;17823060;17823060;17823060;17826516;17827781;17832107;17832000;17831927;17834549;17842017;17842482;17842017;17842017;17842017;17842017;17864986;17864986;17864986;17864986;17864986;17864986;17864986;17866012;17866012;17866012;17866012;17866012;17866012;17866012;17866012;17872023;17872023;17872023;17872023;17872023;17872023;17872023;17872023;17872023;17872023;17872854;17875326;17875554;17876703;17876872;17876739;17879402;17881303;17884358;17884358;17886051;17886051;17886051;17886051;17886051;17886051;17886051;17887232;17887232;17887232;17887232;17887232;17887232;17887232;17887435;17887435;17887435;17887435;17887435;17887435;17887435;17889230;17889230;17889230;17889230;17889230;17889230;17889230;17891632;17891632;17891632;17891632;17891632;17891632;17891632;17893904;17893904;17893904;17893904;17893904;17893904;17893904;17895288;17895410;17895410;17895410;17895410;17895410;17895410;17896361;17896361;17896361;17896361;17896361;17896361;17896981;17896981;17896981;17896981;17896981;17896981;17899548;17899548;17899548;17899548;17899548;17900997;17900997;17900997;17900997;17900997;17900997;17901979;17901979;17901979;17901979;17901979;17901979;17902747;17902747;17902747;17902747;17902747;17902747;17904839;17904839;17904839;17904839;17904839;17904839;17904839;17906835;17906886;17906812;17906827;17906874;17906886;17906886;18001180;18001501;18024559	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	22354	339	429	425	211	145	193
ENSG00000093100.13	chr22;chr22;chr22;chr22;chr22	17787652;17790998;17791202;17808844;17810703	17790916;17791071;17791301;17808937;17811497	-;-;-;-;-	4328	6	6	9	1	2	1
ENSG00000207780.1	chr22	17980868	17980961	-	94	0	0	6	0	0	0
ENSG00000235445.1	chr22;chr22	17983205;17983342	17983287;17983619	-;-	361	2	7	2	2	1	1
ENSG00000234913.1	chr22;chr22	18004270;18007162	18006615;18007308	-;-	2493	2	9	4	1	2	3
ENSG00000237446.1	chr22;chr22;chr22	18019214;18019736;18020114	18019411;18019801;18020200	+;+;+	351	1	2	3	0	0	1
ENSG00000235295.1	chr22;chr22	18029385;18035760	18029554;18037968	+;+	2379	0	0	0	0	2	0
ENSG00000225335.3	chr22;chr22;chr22;chr22	18076527;18077186;18077529;18078055	18077062;18078884;18077797;18078775	-;-;-;-	2235	3	5	4	2	3	5
ENSG00000215193.12	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18077920;18077923;18078008;18078015;18078296;18078296;18078377;18079874;18079874;18079874;18079874;18079874;18083437;18083437;18083437;18083437;18085112;18085112;18087972;18087972;18087972;18087972;18121479;18124156;18126354;18130843	18078047;18078047;18078606;18078606;18078606;18078606;18078606;18080014;18080014;18080014;18080014;18080014;18083732;18083732;18083732;18083732;18085258;18085258;18088460;18088119;18091019;18105396;18121701;18124304;18127034;18131138	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	20045	135	174	137	205	135	180
ENSG00000236890.2	chr22	18081466	18081675	-	210	0	0	1	3	0	0
ENSG00000235617.1	chr22	18101612	18101888	+	277	0	0	0	0	0	0
ENSG00000225225.1	chr22;chr22	18102457;18103457	18102794;18103649	-;-	531	0	0	0	0	0	0
ENSG00000183785.14	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18110331;18110687;18110793;18121107;18121479;18121479;18121479;18124156;18124156;18124156;18124156;18126354;18126354;18126354;18126707;18130843;18130843;18130843;18130843;18145656	18110576;18110839;18110868;18121701;18121701;18121701;18121701;18124268;18124304;18124304;18124304;18127034;18127034;18127034;18127034;18131731;18131117;18131006;18131154;18146554	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3641	13	13	15	2	2	1
ENSG00000280007.1	chr22	18110759	18131154	-	20396	55	68	53	14	14	8
ENSG00000184979.9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18149899;18157558;18160172;18161790;18167255;18167890;18169844;18170753;18173150;18173793;18176772	18150222;18157820;18160268;18161935;18167334;18168036;18169939;18170920;18173281;18173842;18177397	+;+;+;+;+;+;+;+;+;+;+	2129	3	6	2	28	14	21
ENSG00000187979.4	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18178038;18183110;18188623;18189122;18191183;18196157;18199190;18199683;18205775	18178465;18184066;18188656;18189183;18191248;18196243;18199214;18199741;18205915	-;-;-;-;-;-;-;-;-	1859	0	0	0	0	0	0
ENSG00000276160.1	chr22;chr22;chr22;chr22;chr22;chr22;chr22	18340145;18340840;18344492;18344912;18345141;18345335;18345753	18340316;18340976;18344679;18345038;18345253;18345448;18345899	+;+;+;+;+;+;+	998	0	0	0	0	0	0
ENSG00000274044.4	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18361823;18361830;18366901;18366901;18367518;18367785;18368391;18370585;18370666;18372923;18372923;18372923;18372923;18373422;18373422;18373422;18373422;18375484;18375484;18375484;18375484;18380456;18380456;18380456;18380456;18383487;18383487;18383487;18383487;18383980;18383980;18383980;18383980;18386386;18386386;18386386;18389909;18390819	18362257;18362257;18367055;18367857;18367558;18367857;18370713;18370713;18370713;18372956;18372956;18372956;18372956;18373483;18373483;18373483;18373483;18375549;18375549;18375549;18375549;18380542;18380542;18380542;18380542;18383511;18383511;18383511;18383511;18384038;18384038;18384038;18384038;18386597;18386526;18386480;18389967;18391105	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4606	1	0	0	0	0	0
ENSG00000276874.1	chr22;chr22	18374106;18375431	18374221;18375689	+;+	375	0	0	0	0	0	0
ENSG00000275060.1	chr22	18400407	18404206	-	3800	0	0	0	0	0	0
ENSG00000277017.1	chr22;chr22;chr22;chr22	18486999;18487869;18488467;18491143	18487257;18488583;18488582;18491247	-;-;-;-	1079	0	0	0	0	0	0
ENSG00000277870.4	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18487126;18487139;18489203;18489205;18489205;18489732;18489732;18489732;18494560;18500156	18487204;18487204;18489266;18489266;18489266;18489905;18489765;18490145;18495516;18500583	+;+;+;+;+;+;+;+;+;+	1942	0	0	0	0	0	0
ENSG00000278044.1	chr22;chr22	18501794;18511886	18501849;18512187	-;-	358	0	0	0	0	0	0
ENSG00000274252.1	chr22;chr22;chr22;chr22;chr22;chr22	18516344;18516952;18517147;18517362;18517722;18518063	18516647;18517065;18517259;18517489;18517931;18518161	-;-;-;-;-;-	968	0	0	0	0	0	0
ENSG00000275319.1	chr22	18524620	18524935	+	316	0	0	0	0	0	0
ENSG00000277690.2	chr22	18527157	18527626	+	470	0	0	0	0	0	0
ENSG00000278558.4	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18527802;18527802;18528559;18528559;18528817;18528947;18529019;18529042;18529066;18529409;18529441;18529441;18529441;18529441;18529441;18529606;18529606;18529606;18529606;18529606;18529606;18529792;18529810;18529936;18529936;18529936;18529936;18529936;18529936;18530156;18530156;18530156;18530156;18530156;18530255;18530255;18530255	18528276;18528276;18528682;18529093;18528867;18529093;18529093;18529093;18529093;18529497;18529497;18529497;18529497;18529497;18529497;18529689;18529724;18529724;18529724;18530008;18529724;18529856;18529856;18530008;18530204;18530196;18530008;18530008;18530008;18530222;18530178;18530196;18530196;18530571;18530459;18530573;18530459	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2067	6	1	3	0	2	2
ENSG00000274602.4	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18533646;18533657;18533657;18533671;18534005;18535245;18535245;18535245;18535245;18535245;18535859;18535859;18535859;18535859;18535859;18536650;18536650;18536650;18536650;18537295;18538023;18538056;18538433;18538433;18538433;18538640;18538640;18538640;18538640;18538640;18539228;18539228;18539228;18539228;18539228;18540402;18540402;18540402;18540402;18540402;18540573;18540573;18540573;18540573;18540573;18543667;18543667;18543667;18543667;18543667;18544652;18544652;18544652;18544652;18544652;18547246;18547246;18547246;18547246;18547246;18548011;18548011;18548011;18548011;18548011;18548011;18548318;18548318;18548318;18548318;18548318;18548670;18548670;18548670;18548670;18548670;18552473;18552473;18574575;18577773	18534053;18534053;18534053;18534053;18534053;18535328;18535328;18535328;18535328;18535328;18535948;18537791;18535948;18535948;18535948;18537865;18537412;18537412;18536808;18537412;18538558;18538558;18538558;18538558;18538558;18538744;18538744;18538744;18538744;18538744;18539337;18539337;18539337;18539337;18539337;18540472;18540472;18540472;18540472;18540472;18540645;18540645;18540645;18540645;18540645;18543737;18543737;18543737;18543737;18543737;18544781;18544781;18544781;18544781;18544781;18547373;18547373;18547421;18547373;18547373;18548469;18548118;18548118;18548118;18548118;18548118;18548353;18548469;18548469;18548469;18548469;18548828;18548798;18548827;18548827;18548770;18552573;18552573;18574700;18577968	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4812	18	11	36	65	33	34
ENSG00000280694.1	chr22	18598750	18599065	+	316	0	0	0	0	0	0
ENSG00000274625.1	chr22	18605355	18605497	+	143	0	0	0	0	0	0
ENSG00000222630.2	chr22	18605802	18606102	-	301	0	0	0	0	0	0
ENSG00000275793.1	chr22	18605815	18611919	-	6105	1	2	0	2	3	6
ENSG00000275362.1	chr22	18615581	18615900	+	320	0	0	0	0	0	0
ENSG00000278110.1	chr22;chr22;chr22;chr22	18623339;18623976;18624628;18625014	18623511;18624139;18624772;18625289	-;-;-;-	758	0	0	0	0	0	0
ENSG00000273907.1	chr22;chr22;chr22;chr22;chr22	18636445;18636912;18637324;18637492;18638238	18636805;18636980;18637388;18637662;18638405	-;-;-;-;-	834	0	0	0	0	0	0
ENSG00000273643.1	chr22	18650023	18653617	-	3595	0	0	0	0	0	0
ENSG00000278008.1	chr22	18715815	18719341	+	3527	0	0	0	0	0	0
ENSG00000182824.7	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18733914;18736032;18736559;18739530;18744510;18746574;18747101;18751869;18756348;18757467	18734054;18736090;18736583;18739616;18744575;18746635;18747134;18752825;18757906;18757894	+;+;+;+;+;+;+;+;+;+	2990	0	0	0	0	1	0
ENSG00000197421.9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18773665;18773825;18774273;18774273;18774468;18774468;18774683;18774683;18775042;18775042;18778730;18778730;18779390;18779390;18781589;18781589;18782139;18782139;18787531;18787745;18791059;18791059;18791773;18791968;18792262;18794413;18794531;18794598;18805429;18824928;18843293	18773968;18773968;18774386;18774386;18774580;18774580;18774809;18774758;18775251;18775232;18778866;18778866;18779539;18779539;18781746;18781746;18782331;18782331;18787617;18787880;18791226;18791223;18791849;18792054;18792333;18794791;18794791;18794791;18805479;18825001;18843399	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2744	0	0	0	0	0	1
ENSG00000239989.1	chr22	18794414	18794804	-	391	0	0	0	0	0	0
ENSG00000234764.2	chr22	18833694	18834438	+	745	0	0	0	3	0	0
ENSG00000161103.11	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18846811;18846932;18850118;18851637;18852219;18852876;18853650;18853650;18853650;18854748;18855790;18855790;18856575;18856575;18858382	18848326;18848320;18851843;18851843;18852594;18852942;18853755;18853755;18853755;18854933;18855918;18855918;18857489;18856684;18861049	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7689	0	0	1	1	3	1
ENSG00000215544.6	chr22;chr22;chr22;chr22	18855621;18856260;18857311;18858501	18855783;18856365;18857445;18858640	-;-;-;-	544	0	0	0	0	0	0
ENSG00000276095.2	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18873543;18875879;18876378;18878439;18883413;18886446;18886939;18894329	18873665;18875912;18876439;18878504;18883499;18886470;18886997;18894407	-;-;-;-;-;-;-;-	535	0	0	0	0	0	0
ENSG00000279987.1	chr22	18883502	18884682	-	1181	0	0	0	0	0	0
ENSG00000183628.12	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	18906028;18906223;18906325;18906351;18906353;18906355;18906565;18906565;18906565;18906565;18906565;18906565;18906781;18908663;18909980;18910172;18910172;18910172;18910172;18910172;18910172;18910179;18910888;18910888;18910888;18910888;18910888;18910888;18911540;18911540;18911540;18911540;18911540;18911540	18906114;18906484;18906467;18906484;18906484;18906484;18906725;18906725;18906725;18906725;18908269;18907086;18907086;18908693;18910098;18910272;18910389;18910272;18910272;18910272;18910272;18910272;18911028;18911028;18911028;18911028;18911028;18911028;18912082;18912087;18912078;18912088;18912088;18914238	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5262	73	91	76	24	13	18
